城市编码,城市,大类,中类,小类,名称,经度,纬度
450100,南宁市,体育休闲服务,运动场馆,羽毛球场,战友体育羽毛球馆,108.380373,22.808495
450100,南宁市,体育休闲服务,运动场馆,羽毛球场,先锋羽毛球馆,108.280968,23.163004
450100,南宁市,体育休闲服务,运动场馆,羽毛球场,兴动球馆(科园店),108.265651,22.845451
450100,南宁市,体育休闲服务,运动场馆,羽毛球场,南宁市良庆区锦绣羽毛球馆,108.323321,22.765642
450100,南宁市,体育休闲服务,运动场馆,羽毛球场,长青羽毛球馆,108.420330,22.788797
450100,南宁市,体育休闲服务,运动场馆,羽毛球场,青奥VIP羽毛球馆,108.336023,22.769960
450100,南宁市,体育休闲服务,运动场馆,羽毛球场,嘉腾球馆,108.253029,22.789090
450100,南宁市,体育休闲服务,运动场馆,羽毛球场,羽禾球会,108.335996,22.770306
450100,南宁市,体育休闲服务,运动场馆,羽毛球场,广西体育中心气排球馆,108.390903,22.753533
450100,南宁市,体育休闲服务,运动场馆,羽毛球场,壹号羽毛球馆,109.112313,23.197113
450100,南宁市,体育休闲服务,运动场馆,羽毛球场,启点羽毛球俱乐部,108.323671,22.843020
450100,南宁市,体育休闲服务,运动场馆,羽毛球场,安吉羽毛球馆,108.299657,22.861856
450100,南宁市,体育休闲服务,运动场馆,羽毛球场,艺炫羽球,108.364867,22.873640
450100,南宁市,体育休闲服务,运动场馆,羽毛球场,宏跃球馆,108.340439,22.876337
450100,南宁市,体育休闲服务,运动场馆,羽毛球场,健乐羽毛球运动俱乐部工作室,108.283171,23.152129
450100,南宁市,体育休闲服务,运动场馆,羽毛球场,华尔街工谷羽毛球馆,108.284739,22.877832
450100,南宁市,体育休闲服务,运动场馆,羽毛球场,宏运球馆,108.160807,23.201981
450100,南宁市,体育休闲服务,运动场馆,羽毛球场,风雨球馆,108.248110,23.169292
450100,南宁市,体育休闲服务,运动场馆,羽毛球场,欧亚·伟士羽毛球馆,108.360072,22.837496
450100,南宁市,体育休闲服务,运动场馆,羽毛球场,66山雾羽毛球球馆,108.295953,22.809744
450100,南宁市,体育休闲服务,运动场馆,羽毛球场,南宁市辉展羽毛球馆,108.377915,22.806367
450100,南宁市,体育休闲服务,运动场馆,羽毛球场,广西陆阳羽毛球俱乐部,108.295954,22.809769
450100,南宁市,体育休闲服务,运动场馆,羽毛球场,广西体育局江南训练基地-羽毛球馆,108.315445,22.803216
450100,南宁市,体育休闲服务,运动场馆,羽毛球场,顺云羽毛球馆,108.279031,22.802455
450100,南宁市,体育休闲服务,运动场馆,羽毛球场,红楼羽毛球馆,107.675968,23.181882
450100,南宁市,体育休闲服务,运动场馆,羽毛球场,江南水街羽毛球馆,108.302423,22.793683
450100,南宁市,体育休闲服务,运动场馆,羽毛球场,壮武羽毛球馆,108.303375,23.142775
450100,南宁市,体育休闲服务,运动场馆,羽毛球场,羽动羽毛球俱乐部,108.368875,22.823375
450100,南宁市,体育休闲服务,运动场馆,羽毛球场,波浪球馆,108.813917,23.222992
450100,南宁市,体育休闲服务,运动场馆,羽毛球场,碳原子羽毛球馆,108.266916,22.814616
450100,南宁市,体育休闲服务,运动场馆,羽毛球场,鱼跃球馆(励凡羽球),108.327946,22.853324
450100,南宁市,体育休闲服务,运动场馆,羽毛球场,赛龙球馆,108.315397,22.868255
450100,南宁市,体育休闲服务,运动场馆,羽毛球场,志恒拳馆,108.298606,22.830737
450100,南宁市,体育休闲服务,运动场馆,羽毛球场,泳霖游泳馆(半岛融园店),108.338627,22.777576
450100,南宁市,体育休闲服务,运动场馆,羽毛球场,长鸿羽毛球训练中心,108.368614,22.860273
450100,南宁市,体育休闲服务,运动场馆,羽毛球场,蹭吃蹭喝羽毛球俱乐部,108.379041,22.809102
450100,南宁市,体育休闲服务,运动场馆,羽毛球场,广西体育局青秀山训练基地羽毛球馆,108.349162,22.783884
450100,南宁市,体育休闲服务,运动场馆,羽毛球场,内街羽毛球馆,108.361852,22.830276
450100,南宁市,体育休闲服务,运动场馆,羽毛球场,广西陆阳羽毛球馆,108.346925,22.812475
450100,南宁市,体育休闲服务,运动场馆,羽毛球场,威越派动星(秀峰路球馆),108.330246,22.864500
450100,南宁市,体育休闲服务,运动场馆,羽毛球场,高新商务会所羽毛球馆,108.268229,22.846795
450100,南宁市,体育休闲服务,运动场馆,羽毛球场,禅定瑜伽馆,108.397205,22.804046
450100,南宁市,体育休闲服务,运动场馆,羽毛球场,鸿滔羽毛球运动俱乐部,108.367327,22.732125
450100,南宁市,体育休闲服务,运动场馆,羽毛球场,臻美·塑形普拉提(领锋A座店)(暂停营业),108.397485,22.808797
450100,南宁市,体育休闲服务,运动场馆,羽毛球场,广和源球馆,108.355725,22.841725
450100,南宁市,体育休闲服务,运动场馆,羽毛球场,欧凯凯羽球,108.445475,22.773675
450100,南宁市,体育休闲服务,运动场馆,羽毛球场,开源球馆A区,108.302375,22.774975
450100,南宁市,体育休闲服务,运动场馆,羽毛球场,三清村追风篮球训练营,109.216342,22.837013
450100,南宁市,体育休闲服务,运动场馆,羽毛球场,横县锋满羽毛球馆,109.274715,22.690442
450100,南宁市,体育休闲服务,运动场馆,跆拳道场馆,贤武跆拳道教育(仙葫馆),108.444898,22.812268
450100,南宁市,体育休闲服务,运动场馆,跆拳道场馆,广西超全搏击俱乐部(大沙田旗舰店),108.321109,22.757337
450100,南宁市,体育休闲服务,运动场馆,跆拳道场馆,礼尚跆拳道(柳明路店),109.262576,22.685604
450100,南宁市,体育休闲服务,运动场馆,跆拳道场馆,广西非凡跆拳道俱乐部(新兴大厦B栋办公楼店),108.352431,22.813410
450100,南宁市,体育休闲服务,运动场馆,跆拳道场馆,振弘跆拳道,108.335804,22.758283
450100,南宁市,体育休闲服务,运动场馆,跆拳道场馆,五行会跆拳道•拳速搏击,108.270716,22.757355
450100,南宁市,体育休闲服务,运动场馆,跆拳道场馆,广西天幕跆拳道,108.283855,22.818320
450100,南宁市,体育休闲服务,运动场馆,跆拳道场馆,世鸿跆拳道教育,108.368078,22.870730
450100,南宁市,体育休闲服务,运动场馆,跆拳道场馆,跆文跆拳道(雍景湾馆),108.352549,22.782117
450100,南宁市,体育休闲服务,运动场馆,跆拳道场馆,清川跆拳道,108.253619,22.843548
450100,南宁市,体育休闲服务,运动场馆,跆拳道场馆,南宁龙熙跆拳道馆,108.361866,22.828106
450100,南宁市,体育休闲服务,运动场馆,跆拳道场馆,千秋跆拳道馆,108.206997,22.826791
450100,南宁市,体育休闲服务,运动场馆,跆拳道场馆,五行会·拳速格斗,108.339807,22.726168
450100,南宁市,体育休闲服务,运动场馆,跆拳道场馆,雲尚清跆拳道,108.251086,22.810554
450100,南宁市,体育休闲服务,运动场馆,跆拳道场馆,腾龙跆拳道,108.819680,23.216644
450100,南宁市,体育休闲服务,运动场馆,跆拳道场馆,风扬武馆,109.458718,22.689757
450100,南宁市,体育休闲服务,运动场馆,跆拳道场馆,智臻龙跆拳道,108.280883,22.768682
450100,南宁市,体育休闲服务,运动场馆,跆拳道场馆,志博道馆,108.226406,22.831134
450100,南宁市,体育休闲服务,运动场馆,跆拳道场馆,天冠跆拳道精英馆,108.296872,22.882973
450100,南宁市,体育休闲服务,运动场馆,跆拳道场馆,如一跆拳道素质教育中心,109.336542,22.721278
450100,南宁市,体育休闲服务,运动场馆,跆拳道场馆,天一跆拳道(宾阳馆),108.820273,23.218033
450100,南宁市,体育休闲服务,运动场馆,跆拳道场馆,龙武跆拳道综合运动馆,108.304778,22.756904
450100,南宁市,体育休闲服务,运动场馆,跆拳道场馆,聚清风跆拳道馆,109.258698,22.685919
450100,南宁市,体育休闲服务,运动场馆,跆拳道场馆,虎威跆拳道少儿运动馆,108.327224,22.733318
450100,南宁市,体育休闲服务,运动场馆,跆拳道场馆,广西弘景跆拳道训练中心,108.822246,23.214816
450100,南宁市,体育休闲服务,运动场馆,跆拳道场馆,五行会道场,108.488074,22.756183
450100,南宁市,体育休闲服务,运动场馆,跆拳道场馆,广西忠豪跆拳道,108.298031,22.856962
450100,南宁市,体育休闲服务,运动场馆,跆拳道场馆,超众乒乓球俱乐部(嘉和城店),108.463944,22.907296
450100,南宁市,体育休闲服务,运动场馆,跆拳道场馆,朋朔道馆,108.412957,22.828247
450100,南宁市,体育休闲服务,运动场馆,跆拳道场馆,发景跆拳道金光馆,107.990325,22.808025
450100,南宁市,体育休闲服务,运动场馆,跆拳道场馆,旋道跆拳道馆,108.295595,22.831641
450100,南宁市,体育休闲服务,高尔夫相关,高尔夫球场,荔园山庄高尔夫球场,108.358050,22.780618
450100,南宁市,体育休闲服务,高尔夫相关,高尔夫球场,1872高尔夫,108.418758,22.781049
450100,南宁市,体育休闲服务,高尔夫相关,高尔夫球场,远方高尔夫学院,108.419238,22.781117
450100,南宁市,体育休闲服务,高尔夫相关,高尔夫球场,ILIV高尔夫运动体验中心,108.404454,22.808507
450100,南宁市,体育休闲服务,高尔夫相关,高尔夫球场,亿嘉高尔夫俱乐部,108.450788,22.908945
450100,南宁市,体育休闲服务,高尔夫相关,高尔夫练习场,马那马高尔夫庄园,108.396168,22.639057
450100,南宁市,体育休闲服务,高尔夫相关,高尔夫球场,高星国际高尔夫,108.372996,22.852508
450100,南宁市,体育休闲服务,高尔夫相关,高尔夫球场,太阳会高尔夫俱乐部(南宁店),108.419225,22.780975
450100,南宁市,体育休闲服务,高尔夫相关,高尔夫练习场,环城高尔夫俱乐部,108.373041,22.852359
450100,南宁市,体育休闲服务,娱乐场所,KTV,歌迷时代量贩KTV(环球店),108.324573,22.812598
450100,南宁市,体育休闲服务,娱乐场所,KTV,唱享ktv,108.299896,22.852970
450100,南宁市,体育休闲服务,娱乐场所,KTV,WK.Party KTV,108.399248,22.812135
450100,南宁市,体育休闲服务,娱乐场所,KTV,魅KTV·AI辅唱(南宁爱琴海店),108.424356,22.813598
450100,南宁市,体育休闲服务,娱乐场所,酒吧,谜森酒馆·小吃比酒更出色(北湖店),108.320936,22.843643
450100,南宁市,体育休闲服务,娱乐场所,酒吧,晚风民谣酒馆(虎邱店),108.329959,22.844816
450100,南宁市,体育休闲服务,娱乐场所,网吧,莱客电竞网咖(朝阳店),108.321139,22.817440
450100,南宁市,体育休闲服务,娱乐场所,娱乐场所,大唐不夜城街区,108.369872,22.747217
450100,南宁市,体育休闲服务,娱乐场所,网吧,鑫盛网咖(鑫酷店),108.367030,22.731547
450100,南宁市,体育休闲服务,娱乐场所,网吧,网鱼电竞(南宁青秀会展航洋城店),108.385321,22.813839
450100,南宁市,体育休闲服务,娱乐场所,酒吧,玛塔Marta(盛天地店),108.399787,22.810489
450100,南宁市,体育休闲服务,娱乐场所,网吧,网鱼电竞(南宁兴宁融创精彩天地店),108.335622,22.832140
450100,南宁市,体育休闲服务,娱乐场所,酒吧,Under Change暗地酒吧,108.401349,22.802650
450100,南宁市,体育休闲服务,娱乐场所,酒吧,肆海火塘民谣(长湖路店),108.377991,22.822208
450100,南宁市,体育休闲服务,娱乐场所,网吧,网鱼电竞(大学东路南百店),108.290294,22.832705
450100,南宁市,体育休闲服务,娱乐场所,网吧,酷网咖(尚莱店),108.368992,22.867083
450100,南宁市,体育休闲服务,娱乐场所,酒吧,MEME,108.374079,22.808018
450100,南宁市,体育休闲服务,娱乐场所,网吧,鑫盛网咖(碧水天和店),108.375326,22.772937
450100,南宁市,体育休闲服务,娱乐场所,KTV,FA电音工坊·派对KTV,108.296478,22.870857
450100,南宁市,体育休闲服务,娱乐场所,KTV,JK 电音 PARTY-KTV,108.293220,22.809150
450100,南宁市,体育休闲服务,娱乐场所,网吧,飞浪网(东葛店),108.347450,22.822974
450100,南宁市,体育休闲服务,娱乐场所,KTV,乐唱,108.283466,22.849112
450100,南宁市,体育休闲服务,娱乐场所,网吧,莱客电竞风岭吉祥店,108.416449,22.829097
450100,南宁市,体育休闲服务,娱乐场所,网吧,星耀电竞(西大万达店),108.286298,22.832137
450100,南宁市,体育休闲服务,娱乐场所,网吧,逍遥网咖,108.283646,22.840459
450100,南宁市,体育休闲服务,娱乐场所,酒吧,正此埘·宝藏酒馆(正恒店),108.299231,22.833694
450100,南宁市,体育休闲服务,娱乐场所,KTV,温菲派对K馆,108.369800,22.815841
450100,南宁市,体育休闲服务,娱乐场所,酒吧,喜酒BAR·炭火串烧·酒场(绿地店),108.373002,22.831885
450100,南宁市,体育休闲服务,娱乐场所,酒吧,滚滚民谣,108.374304,22.810185
450100,南宁市,体育休闲服务,娱乐场所,KTV,魅KTV ·AI辅唱(路桥融创茂店),108.339222,22.846748
450100,南宁市,体育休闲服务,娱乐场所,网吧,爱网咖(飞宁店),108.266683,22.850341
450100,南宁市,体育休闲服务,娱乐场所,酒吧,THE HIVE蜂巢,108.364199,22.811988
450100,南宁市,体育休闲服务,娱乐场所,网吧,潘多拉网咖(科园店),108.269563,22.863683
450100,南宁市,体育休闲服务,娱乐场所,棋牌室,雀里雀雀24h棋牌馆,108.369058,22.814225
450100,南宁市,体育休闲服务,娱乐场所,游戏厅,M+娱乐空间(百盛步行街广场店),108.321726,22.814008
450100,南宁市,体育休闲服务,娱乐场所,网吧,冲击星电竞,108.301300,22.844631
450100,南宁市,体育休闲服务,娱乐场所,KTV,KKV(南宁龙光蓝鲸世界广场主力店),108.306674,22.769796
450100,南宁市,体育休闲服务,娱乐场所,KTV,欢唱国际商务俱乐部,108.320799,22.847808
450100,南宁市,体育休闲服务,娱乐场所,网吧,酷网咖(廖家店),108.267043,22.810627
450100,南宁市,体育休闲服务,娱乐场所,网吧,潘多拉电竞网咖(夏威夷东葛店),108.346776,22.822636
450100,南宁市,体育休闲服务,娱乐场所,网吧,星耀电竞,108.426993,22.817898
450100,南宁市,体育休闲服务,娱乐场所,KTV,MIC PARTY KTV(绿地店),108.374229,22.765979
450100,南宁市,体育休闲服务,娱乐场所,网吧,玩域电竞荣和山水美地店,108.402911,22.815639
450100,南宁市,体育休闲服务,娱乐场所,KTV,九号娱乐,108.425775,22.812103
450100,南宁市,体育休闲服务,娱乐场所,网吧,南宁市吉米网吧,108.356101,22.827489
450100,南宁市,体育休闲服务,娱乐场所,酒吧,梧里酒馆,108.245256,22.839881
450100,南宁市,体育休闲服务,娱乐场所,KTV,佰豪汇PARTYKTV,108.378210,22.821441
450100,南宁市,体育休闲服务,娱乐场所,网吧,老铁电竞(欧岛店),108.320845,22.825917
450100,南宁市,体育休闲服务,娱乐场所,酒吧,Echo Club回声俱乐部,108.374086,22.831486
450100,南宁市,体育休闲服务,娱乐场所,游戏厅,好特电玩礼品兑换体验店,108.321905,22.815909
450100,南宁市,体育休闲服务,娱乐场所,网吧,VES电竞馆,108.307357,22.794439
450100,南宁市,体育休闲服务,娱乐场所,酒吧,1516德国啤酒花园,108.393738,22.813908
450100,南宁市,体育休闲服务,娱乐场所,KTV,007量贩音乐主题KTV(亭洪店),108.304552,22.788359
450100,南宁市,体育休闲服务,娱乐场所,网吧,鑫盛网咖(天峻店),108.462508,22.784365
450100,南宁市,体育休闲服务,娱乐场所,KTV,唱K·量贩式KTV(南师大店),108.292471,23.177275
450100,南宁市,体育休闲服务,娱乐场所,网吧,索拉电竞棋牌馆(台湾街店),108.294650,22.814232
450100,南宁市,体育休闲服务,娱乐场所,棋牌室,四方汇台球馆(东葛店),108.353070,22.827668
